timestamp,frame_id,label,confidence,track_id,bbox
2025-11-27T22:12:11.201684,209,person,0.8894672989845276,0,"(1, 107, 424, 479)"
2025-11-27T22:12:11.409894,210,person,0.9181215167045593,0,"(0, 106, 428, 479)"
2025-11-27T22:12:11.608284,211,person,0.9039413332939148,0,"(12, 108, 444, 478)"
2025-11-27T22:12:11.816568,212,person,0.9003486633300781,0,"(13, 113, 448, 479)"
2025-11-27T22:12:12.023648,213,person,0.9039784073829651,0,"(15, 111, 454, 478)"
2025-11-27T22:12:12.232152,214,person,0.9028497338294983,0,"(12, 109, 452, 479)"
2025-11-27T22:12:12.470490,215,person,0.8985030055046082,0,"(9, 103, 452, 479)"
2025-11-27T22:12:12.671801,216,person,0.910110354423523,0,"(8, 98, 453, 478)"
2025-11-27T22:12:12.904764,217,person,0.9015193581581116,0,"(2, 82, 457, 479)"
2025-11-27T22:12:13.098712,218,person,0.8977974057197571,0,"(5, 76, 467, 478)"
2025-11-27T22:12:13.411583,219,person,0.8900107145309448,0,"(10, 76, 469, 478)"
2025-11-27T22:12:13.627265,220,person,0.8956552147865295,0,"(24, 100, 479, 479)"
2025-11-27T22:12:13.848112,221,person,0.885309636592865,0,"(53, 106, 480, 479)"
2025-11-27T22:12:13.853172,221,couch,0.4363725781440735,4,"(0, 224, 544, 480)"
2025-11-27T22:12:14.076330,222,person,0.8884413242340088,0,"(77, 109, 483, 479)"
2025-11-27T22:12:14.081265,222,couch,0.4037284255027771,4,"(0, 229, 583, 477)"
2025-11-27T22:12:14.312486,223,person,0.8889045119285583,0,"(72, 108, 483, 479)"
2025-11-27T22:12:14.548608,224,person,0.8927354216575623,0,"(52, 108, 482, 479)"
2025-11-27T22:12:14.773903,225,person,0.8876320123672485,0,"(67, 106, 482, 479)"
2025-11-27T22:12:14.995131,226,person,0.8926226496696472,0,"(14, 104, 481, 479)"
2025-11-27T22:12:15.198631,227,person,0.8927516937255859,0,"(61, 106, 483, 479)"
2025-11-27T22:12:15.427900,228,person,0.8961802124977112,0,"(69, 105, 482, 479)"
2025-11-27T22:12:15.636297,229,person,0.8932937383651733,0,"(64, 106, 483, 479)"
2025-11-27T22:12:15.842378,230,person,0.8997516632080078,0,"(54, 106, 482, 479)"
2025-11-27T22:12:16.062534,231,person,0.897304117679596,0,"(73, 106, 483, 479)"
2025-11-27T22:12:16.282329,232,person,0.8998775482177734,0,"(71, 106, 482, 479)"
2025-11-27T22:12:16.503113,233,person,0.8979320526123047,0,"(58, 106, 484, 479)"
2025-11-27T22:12:16.720382,234,person,0.8920868039131165,0,"(65, 105, 482, 479)"
2025-11-27T22:12:16.936439,235,person,0.9021668434143066,0,"(69, 105, 483, 479)"
2025-11-27T22:12:17.164487,236,person,0.8890567421913147,0,"(58, 106, 483, 479)"
2025-11-27T22:12:17.389444,237,person,0.9056366682052612,0,"(50, 105, 482, 479)"
2025-11-27T22:12:17.642111,238,person,0.8974922895431519,0,"(76, 105, 482, 479)"
2025-11-27T22:12:17.821989,239,person,0.8944435715675354,0,"(32, 105, 483, 479)"
2025-11-27T22:12:17.930270,240,person,0.8966259956359863,0,"(57, 105, 482, 479)"
2025-11-27T22:12:18.059871,241,person,0.8966259956359863,0,"(57, 105, 482, 479)"
2025-11-27T22:12:18.168892,242,person,0.9009971618652344,0,"(36, 105, 482, 479)"
2025-11-27T22:12:18.272145,243,person,0.8869903087615967,0,"(58, 104, 482, 479)"
2025-11-27T22:12:18.375517,244,person,0.8911157250404358,0,"(45, 105, 483, 479)"
2025-11-27T22:12:18.485496,245,person,0.8913951516151428,0,"(24, 105, 483, 479)"
2025-11-27T22:12:18.597097,246,person,0.8911407589912415,0,"(31, 105, 483, 479)"
